tenured,not minority,male,non-english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,non-english,old,small,upper,not handsome/beautiful,bad,3.1
tenured,not minority,male,non-english,old,small,upper,not handsome/beautiful,bad,3.6
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,bad,2.9
tenure track,not minority,female,english,young,big,upper,handsome/beautiful,bad,3.3
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,bad,2.9
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,bad,3.1
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,good,4
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,good,4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,3.8
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,good,4.3
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.6
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,4.3
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.2
teaching,not minority,male,english,old,big,lower,not handsome/beautiful,good,3.8
teaching,not minority,male,english,old,small,upper,not handsome/beautiful,good,3.9
teaching,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.1
teaching,not minority,male,english,old,big,lower,not handsome/beautiful,good,4
teaching,not minority,male,english,old,big,lower,not handsome/beautiful,good,4.3
teaching,not minority,male,english,old,small,upper,not handsome/beautiful,good,3.9
teaching,not minority,male,english,old,big,lower,not handsome/beautiful,good,4.2
teaching,not minority,male,english,old,big,lower,not handsome/beautiful,good,4.2
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.9
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.9
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,3.9
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.9
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,3.9
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.5
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,3.9
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.2
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,3.9
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.5
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.5
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.1
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.2
tenure track,minority,female,non-english,young,small,upper,not handsome/beautiful,bad,3.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,3.6
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,3.7
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,3.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.6
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.8
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.1
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.6
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,3.9
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,4
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,4.6
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,4.6
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,3.7
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,3.5
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,3.6
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,3.9
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,3.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,3.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.9
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,3.5
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.4
tenure track,not minority,female,english,old,small,upper,handsome/beautiful,bad,2.3
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,3.5
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,4.2
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,3.5
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,4.4
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,3.7
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,3.4
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,3
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,4.7
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,3.9
tenured,not minority,male,english,old,small,upper,handsome/beautiful,bad,2.8
tenured,not minority,male,english,young,big,lower,handsome/beautiful,good,3.9
tenured,not minority,male,english,young,big,lower,handsome/beautiful,bad,3.7
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,4.6
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,4.2
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,4.4
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,4
tenure track,minority,female,english,old,small,upper,not handsome/beautiful,good,3.8
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,4.1
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,3.7
tenure track,minority,female,english,old,small,upper,not handsome/beautiful,good,4.1
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,3
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,3.2
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,2.8
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,4.7
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,4.2
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,3.2
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,3.1
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,minority,female,english,old,big,upper,handsome/beautiful,bad,3.8
tenured,minority,female,english,old,small,upper,handsome/beautiful,bad,3.3
tenured,minority,female,english,old,small,upper,handsome/beautiful,good,4.1
tenured,minority,female,english,old,small,upper,handsome/beautiful,good,3.7
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,3.8
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,3.3
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,3.8
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,3.4
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,3.8
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,3.5
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,3.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.1
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.6
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.6
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.1
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,3.5
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.7
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.9
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.7
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.6
tenured,not minority,male,english,young,big,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,young,small,lower,not handsome/beautiful,good,4.8
tenured,not minority,male,english,young,big,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,4.6
teaching,not minority,female,english,young,small,lower,handsome/beautiful,bad,3.4
teaching,not minority,female,english,young,small,upper,handsome/beautiful,good,4.7
teaching,not minority,female,english,young,small,upper,handsome/beautiful,good,4.6
teaching,not minority,female,english,young,small,lower,handsome/beautiful,bad,3.6
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,3.9
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,3.9
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,4
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,good,4.7
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,3
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,3.7
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.5
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.7
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.6
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.1
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,4
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,3.8
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.7
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.8
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.8
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,2.8
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4.1
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,3.8
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.7
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,3.9
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.7
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,4
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.4
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.8
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.8
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.4
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.7
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,4.2
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,4.4
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,4.1
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,4.5
tenured,not minority,female,english,young,big,lower,handsome/beautiful,good,4.2
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,4.8
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,4.4
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,4.7
tenured,not minority,female,english,young,big,lower,handsome/beautiful,good,4.2
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,4.5
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,good,3.8
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,bad,3.4
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,good,3.7
tenure track,not minority,female,english,young,small,upper,not handsome/beautiful,good,3.6
tenure track,not minority,female,english,young,big,upper,not handsome/beautiful,good,3.9
tenure track,not minority,female,english,young,small,upper,not handsome/beautiful,good,3.9
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,3.1
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,good,3.7
tenure track,not minority,male,english,young,small,lower,handsome/beautiful,bad,3
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,good,3.7
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,bad,3.6
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,bad,3.6
tenure track,not minority,male,english,young,small,upper,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,young,big,upper,not handsome/beautiful,good,4.5
tenured,not minority,female,english,old,big,lower,handsome/beautiful,bad,3.9
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,3.9
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,good,4
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.6
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.1
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.2
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,4.1
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,3.1
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,3.6
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.2
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,3
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.2
tenure track,not minority,male,non-english,young,small,upper,not handsome/beautiful,bad,3.3
tenure track,not minority,male,non-english,young,small,lower,not handsome/beautiful,bad,3.4
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.1
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.1
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,2.7
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,4.3
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,3.7
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,3.9
tenured,not minority,female,english,old,small,upper,handsome/beautiful,bad,3.4
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,3.9
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,4.3
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,3.7
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,bad,3.6
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,4.4
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,4.3
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,4.1
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,3.7
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,3.7
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,3.6
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,2.8
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,3.6
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,upper,handsome/beautiful,bad,3.7
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,2.2
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,2.9
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,2.6
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,3
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.9
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.4
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.7
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.6
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.6
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.9
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.7
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.9
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,5
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,3.8
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,3.8
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,3.8
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,4
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,4.2
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,4.6
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,4.5
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,4.6
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,4.7
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,3.7
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,4.1
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,bad,3.6
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,4
tenured,not minority,female,english,old,small,lower,handsome/beautiful,good,3.8
tenured,not minority,female,english,old,big,lower,handsome/beautiful,bad,3.4
tenured,minority,female,english,old,big,lower,not handsome/beautiful,bad,3.6
tenured,minority,female,english,old,big,lower,not handsome/beautiful,bad,2.8
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,4.4
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,4.1
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,bad,3.5
teaching,not minority,female,english,young,small,lower,not handsome/beautiful,bad,3.4
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,4.1
teaching,not minority,female,english,young,small,lower,not handsome/beautiful,good,4.2
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.1
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.1
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.4
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,4.3
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,3.6
tenured,not minority,female,english,old,small,upper,handsome/beautiful,good,4
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,3.7
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,3
tenured,not minority,female,english,old,small,upper,handsome/beautiful,good,4.6
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,4
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.8
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.6
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,3.5
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,3.4
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,4.4
