tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,bad
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,bad
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenure track,minority,female,non-english,young,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,good
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,good
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,good
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,non-english,old,small,upper,not handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenure track,not minority,female,english,old,small,upper,handsome/beautiful,bad,bad
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,bad
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,good
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
teaching,not minority,male,english,old,small,upper,handsome/beautiful,good,good
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
teaching,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,young,big,lower,handsome/beautiful,good,bad
tenured,not minority,male,english,young,big,lower,handsome/beautiful,bad,bad
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,good
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenure track,minority,female,english,old,small,upper,not handsome/beautiful,good,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,bad,bad
tenure track,minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,minority,female,english,old,big,upper,handsome/beautiful,bad,bad
tenured,minority,female,english,old,small,upper,handsome/beautiful,bad,bad
tenured,minority,female,english,old,small,upper,handsome/beautiful,good,good
tenured,minority,female,english,old,small,upper,handsome/beautiful,good,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,minority,male,english,old,small,upper,not handsome/beautiful,good,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,bad
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,young,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,young,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,young,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,young,small,lower,handsome/beautiful,bad,bad
teaching,not minority,female,english,young,small,upper,handsome/beautiful,good,good
teaching,not minority,female,english,young,small,upper,handsome/beautiful,good,good
teaching,not minority,female,english,young,small,lower,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,bad
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,bad
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,bad
teaching,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,lower,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,lower,handsome/beautiful,good,good
tenured,not minority,female,english,young,big,upper,handsome/beautiful,good,good
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,good,bad
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,bad,bad
tenure track,not minority,female,english,young,big,lower,not handsome/beautiful,good,bad
tenure track,not minority,female,english,young,small,upper,not handsome/beautiful,good,bad
tenure track,not minority,female,english,young,big,upper,not handsome/beautiful,good,bad
tenure track,not minority,female,english,young,small,upper,not handsome/beautiful,good,bad
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,bad,bad
tenure track,not minority,male,english,young,small,upper,handsome/beautiful,good,bad
tenure track,not minority,male,english,young,small,lower,handsome/beautiful,bad,bad
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,good,bad
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,bad,bad
tenure track,not minority,male,english,young,big,lower,not handsome/beautiful,bad,bad
tenure track,not minority,male,english,young,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,english,young,big,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,big,lower,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,bad
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,female,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
tenure track,not minority,male,non-english,young,small,upper,not handsome/beautiful,bad,bad
tenure track,not minority,male,non-english,young,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,young,small,upper,handsome/beautiful,good,good
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,bad
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,bad,bad
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,upper,not handsome/beautiful,good,good
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,good
teaching,not minority,female,english,old,big,upper,not handsome/beautiful,good,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,bad
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenure track,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,good
tenured,not minority,male,english,old,big,lower,handsome/beautiful,good,good
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,bad
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,young,big,lower,not handsome/beautiful,good,good
tenured,not minority,female,english,old,small,lower,handsome/beautiful,good,bad
tenured,not minority,female,english,old,big,lower,handsome/beautiful,bad,bad
tenured,minority,female,english,old,big,lower,not handsome/beautiful,bad,bad
tenured,minority,female,english,old,big,lower,not handsome/beautiful,bad,bad
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,bad,bad
teaching,not minority,female,english,young,small,lower,not handsome/beautiful,bad,bad
teaching,not minority,female,english,young,big,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,young,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,big,upper,not handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,handsome/beautiful,good,good
tenured,not minority,female,english,old,big,upper,handsome/beautiful,good,bad
tenured,not minority,female,english,old,big,upper,handsome/beautiful,bad,bad
tenured,not minority,female,english,old,small,upper,handsome/beautiful,good,good
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,upper,not handsome/beautiful,good,good
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,bad,bad
tenured,not minority,male,english,old,small,lower,not handsome/beautiful,good,good
teaching,not minority,female,english,old,small,lower,handsome/beautiful,bad,bad
teaching,not minority,female,english,old,small,lower,handsome/beautiful,good,good
teaching,not minority,female,english,old,small,lower,handsome/beautiful,good,good
teaching,not minority,female,english,old,small,lower,handsome/beautiful,good,good
teaching,not minority,female,english,old,small,lower,handsome/beautiful,good,bad
tenured,minority,female,english,old,small,lower,handsome/beautiful,good,bad
tenured,minority,female,english,old,small,lower,handsome/beautiful,good,good
tenured,minority,female,english,old,small,lower,handsome/beautiful,good,good
